id,answer,sent,text
66,Alexander,2,"An English horn represents a caravan in a piece by this composer, in which a pizzicato theme depicts camels."
66,Alexander,3,The ballets The Seasons and Raymonda were by a composer with this first name.
66,Alexander,4,"In the Steppes of Central Asia is by a composer with, for 10 points, what first name shared by composers Glazunov and Borodin?"
67,Steve Reich,0,"The first and third movements of a piece by this composer quote the Book of Daniel, while the second and fourth center on the kidnapped reporter Daniel Pearl."
67,Steve Reich,1,The Pentecostal preacher Brother Walter appears in a piece by this composer that repeats the title phrase for 10 minutes.
67,Steve Reich,2,"All 11 sections of a piece by this composer are called ""Pulses"" and are based on a cycle of 11 chords."
67,Steve Reich,3,"This composer of It's Gonna Rain included the movements ""America-Before the War"" and ""Europe-After the War"" in a Holocaust-inspired piece."
67,Steve Reich,4,"For 10 points, name this American minimalist composer of Music for 18 Musicians and Different Trains."
68,Johannes Vermeer,0,A painting of Cupid hangs in the background of a painting by this artist in which a man leans over a seated woman holding sheet music.
68,Johannes Vermeer,1,"In another painting by this artist, the central figure clutches her breast as she looks up at a glass ball suspended from the ceiling by a blue ribbon."
68,Johannes Vermeer,2,"Many paintings by this artist depict the same corner of their studio, often decorated with a large map, with a window on the left wall."
68,Johannes Vermeer,3,"In one portrait, this artist used lead-tin yellow for the dress of a woman wearing a blue apron and pouring a jug."
68,Johannes Vermeer,4,"For 10 points, name this Dutch Golden Age painter of The Milkmaid and Girl with a Pearl Earring."
69,Coltrane,0,"It’s not Charlie Parker, but a musician with this surname arranged excerpts from Stravinsky’s The Firebird and the “Goin’ Home” theme from the New World Symphony."
69,Coltrane,1,Another album by a musician with this surname features chants from the Bhagavad Gita and solos by Pharoah Sanders.
69,Coltrane,2,A song by a musician with this surname features Elvin Jones on timpani and gong.
69,Coltrane,3,"A set of chord substitutions in a ii-V-I (“two-five-one”) progression proved challenging for pianist Tommy Flanagan and is named after this surname’s “changes.” For 10 points, give this surname of harpist Alice and her husband, the saxophonist behind the album Giant Steps, John."
70,Czech,0,"An aria in this language notes that its title object ""travels around the wide world, and sees into people's homes."""
70,Czech,1,"While in exile in Sweden, a composer wrote an opera in this language in which Esmeralda dances with a character in a bear costume."
70,Czech,2,A witch turns the title character of an opera in this language into a human to woo the Prince but takes away her voice.
70,Czech,3,"The ""Dance of the Comedians"" appears in an opera in this language in which Mařenka falls for Jeník, The Bartered Bride."
70,Czech,4,"For 10 points, give this language of an opera about the water nymph Rusalka by Antonín Dvořák."
71,I Pagliacci,0,"An aria in this opera ends with the line, ""Laugh at the grief that poisons your heart!"""
71,I Pagliacci,1,"In this opera, a character sings of birds ""screeching up in the sky, freely thrown into flight, to fly as arrows."""
71,I Pagliacci,2,"A man disguised as a servant repeats the question ""Excuse me?"""
71,I Pagliacci,3,in the prologue of this opera.
71,I Pagliacci,4,A character who performs as a commedia dell'arte stock character is stabbed by her husband in this opera.
71,I Pagliacci,5,"Canio performs the aria ""Vesti la giubba"" in this opera, which is typically paired with Cavalleria Rusticana."
71,I Pagliacci,6,"For 10 points, name this verismo Ruggiero Leoncavallo opera about a group of clowns."
